Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY2007 Enplanements,CY 2006 Enplanements,% Change
1805.0,SW,OK,MLC,McAlester,McAlester Regional,GA,None,4.0,0.0,0.0
1893.0,SW,OK,WDG,Enid,Enid Woodring Regional,GA,None,3.0,1066.0,-0.9972
1904.0,SW,OK,3O9,Grove,Grand Lake Regional,GA,None,2.0,0.0,0.0
1981.0,SW,OK,RKR,Poteau,Robert S Kerr,GA,None,2.0,0.0,0.0
2030.0,SW,OK,BVO,Bartlesville,Bartlesville Municipal,GA,None,1.0,0.0,0.0
2079.0,SW,OK,RQO,El Reno,El Reno Regional,GA,None,1.0,0.0,0.0
31.0,NM,OR,PDX,Portland,Portland International,P,M,7281057.0,6956712.0,0.0466
141.0,NM,OR,EUG,Eugene,Mahlon Sweet Field,P,N,379089.0,360877.0,0.0505
148.0,NM,OR,MFR,Medford,Rogue Valley International - Medford,P,N,311246.0,289083.0,0.0767
167.0,NM,OR,RDM,Redmond,Roberts Field,P,N,236901.0,205930.0,0.1504
287.0,NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,38024.0,35749.0,0.0636
306.0,NM,OR,LMT,Klamath Falls,Klamath Falls,P,N,28822.0,28323.0,0.0176
353.0,NM,OR,UAO,Aurora,Aurora State,GA,None,16451.0,17866.0,-0.0792
379.0,NM,OR,SLE,Salem,McNary Field,P,N,12979.0,49.0,263.8776
434.0,NM,OR,PDT,Pendleton,Eastern Oregon Regional at Pendleton,CS,None,7541.0,7446.0,0.0128
565.0,NM,OR,AST,Astoria,Astoria Regional,GA,None,2646.0,5476.0,-0.5168
754.0,NM,OR,BKE,Baker City,Baker City Municipal,GA,None,603.0,373.0,0.6166
796.0,NM,OR,HIO,Portland,Portland-Hillsboro,GA,None,420.0,118.0,2.5593
855.0,NM,OR,GCD,John Day,Grant County Regional/Ogilvie Field,GA,None,251.0,0.0,0.0
985.0,NM,OR,4S1,Gold Beach,Gold Beach Municipal,GA,None,86.0,103.0,-0.165
1020.0,NM,OR,MMV,McMinnville,McMinnville Municipal,GA,None,72.0,47.0,0.5319
1075.0,NM,OR,HRI,Hermiston,Hermiston Municipal,GA,None,48.0,9.0,4.3333
1125.0,NM,OR,4S3,Joseph,Joseph State,GA,None,38.0,19.0,1.0
1137.0,NM,OR,BNO,Burns,Burns Municipal,GA,None,36.0,72.0,-0.5
1196.0,NM,OR,ONP,Newport,Newport Municipal,GA,None,28.0,96.0,-0.7083
1216.0,NM,OR,RBG,Roseburg,Roseburg Regional,GA,None,26.0,59.0,-0.5593
1249.0,NM,OR,BOK,Brookings,Brookings,GA,None,22.0,102.0,-0.7843
1280.0,NM,OR,LGD,La Grande,La Grande/Union County,GA,None,20.0,456.0,-0.9561
1303.0,NM,OR,ONO,Ontario,Ontario Municipal,GA,None,18.0,1.0,17.0
1316.0,NM,OR,LKV,Lakeview,Lake County,GA,None,17.0,59.0,-0.7119
1379.0,NM,OR,CVO,Corvallis,Corvallis Municipal,GA,None,14.0,24.0,-0.4167
1394.0,NM,OR,S21,Sunriver,Sunriver,GA,None,14.0,22.0,-0.3636
1395.0,NM,OR,SPB,Scappoose,Scappoose Industrial Airpark,GA,None,14.0,3.0,3.6667
1446.0,NM,OR,BDN,Bend,Bend Municipal,GA,None,11.0,38.0,-0.7105
1631.0,NM,OR,9S9,Lexington,Lexington,GA,None,6.0,0.0,0.0
1680.0,NM,OR,S05,Bandon,Bandon State,GA,None,6.0,31.0,-0.8065
1682.0,NM,OR,S39,Prineville,Prineville,GA,None,6.0,20.0,-0.7
1736.0,NM,OR,S03,Ashland,Ashland Municipal-Sumner Parker Field,GA,None,5.0,17.0,-0.7059
17.0,EA,PA,PHL,Philadelphia,Philadelphia International,P,L,15656653.0,15390848.0,0.0173
43.0,EA,PA,PIT,Pittsburgh,Pittsburgh International,P,M,4875883.0,4946256.0,-0.0142
107.0,EA,PA,MDT,Harrisburg,Harrisburg International,P,S,643285.0,577559.0,0.1138
132.0,EA,PA,ABE,Allentown,Lehigh Valley International,P,S,426687.0,397603.0,0.0731
171.0,EA,PA,AVP,Wilkes-Barre/Scranton,Wilkes-Barre/Scranton International,P,N,219109.0,213233.0,0.0276
200.0,EA,PA,UNV,State College,University Park,P,N,144160.0,132543.0,0.0876
202.0,EA,PA,ERI,Erie,Erie International/Tom Ridge Field,P,N,142365.0,161087.0,-0.1162
323.0,EA,PA,IPT,Williamsport,Williamsport Regional,P,N,25464.0,26705.0,-0.0465
346.0,EA,PA,LBE,Latrobe,Arnold Palmer Regional,P,N,17593.0,18106.0,-0.0283
411.0,EA,PA,JST,Johnstown,John Murtha Johnstown-Cambria County,CS,None,9733.0,10629.0,-0.0843
440.0,EA,PA,DUJ,Brookville,Dubois Regional,CS,None,7191.0,8578.0,-0.1617
455.0,EA,PA,LNS,Lancaster,Lancaster,CS,None,5637.0,7031.0,-0.1983
491.0,EA,PA,AOO,Altoona,Altoona-Blair County,CS,None,4246.0,6392.0,-0.3357
541.0,EA,PA,BFD,Bradford,Bradford Regional,CS,None,3104.0,3643.0,-0.148
597.0,EA,PA,RDG,Reading,Reading Regional/Carl A Spaatz Field,GA,None,2191.0,2268.0,-0.034
654.0,EA,PA,FKL,Franklin,Venango Regional,GA,None,1512.0,1978.0,-0.2356
763.0,EA,PA,AGC,Pittsburgh,Allegheny County,GA,None,556.0,168.0,2.3095
767.0,EA,PA,UCP,New Castle,New Castle Municipal,GA,None,544.0,0.0,0.0
775.0,EA,PA,PNE,Philadelphia,Northeast Philadelphia,GA,None,507.0,165.0,2.0727
789.0,EA,PA,LOM,Ambler,Wings Field,GA,None,436.0,15.0,28.0667
916.0,EA,PA,NXX,Willow Grove,Willow Grove NAS Jrb,GA,None,140.0,118.0,0.1864
923.0,EA,PA,MQS,Coatesville,Chester County G O Carlson,GA,None,132.0,165.0,-0.2
945.0,EA,PA,CXY,New Cumberland,Capital City,GA,None,112.0,8.0,13.0
1025.0,EA,PA,AFJ,Washington,Washington County,GA,None,70.0,115.0,-0.3913
1055.0,EA,PA,BTP,Butler,Butler County/K W Scholter Field,GA,None,54.0,19.0,1.8421
1095.0,EA,PA,THV,York,York,GA,None,43.0,10.0,3.3
1214.0,EA,PA,MPO,Mount Pocono,Pocono Mountains Municipal,GA,None,26.0,0.0,0.0
1293.0,EA,PA,P72,Philadelphia,Penn's Landing,GA,None,19.0,11.0,0.7273
1354.0,EA,PA,HZL,Hazleton,Hazleton Municipal,GA,None,15.0,6.0,1.5
1392.0,EA,PA,PTW,Pottstown,Pottstown Limerick,GA,None,14.0,4.0,2.5
1451.0,EA,PA,GKJ,Meadville,Port Meadville,GA,None,11.0,9.0,0.2222
1471.0,EA,PA,22N,Lehighton,Jake Arner Memorial,GA,None,10.0,9.0,0.1111
1513.0,EA,PA,CKZ,Perkasie,Pennridge,GA,None,9.0,0.0,0.0
1543.0,EA,PA,AXQ,Clarion,Clarion County,GA,None,8.0,0.0,0.0
1620.0,EA,PA,ZER,Pottsville,Schuylkill County /Joe Zerbey/,GA,None,7.0,6.0,0.1667
1648.0,EA,PA,DYL,Doylestown,Doylestown,GA,None,6.0,7.0,-0.1429
1675.0,EA,PA,PJC,Beaver Falls,Zelienople Municipal,GA,None,6.0,8.0,-0.25
1806.0,EA,PA,N94,Carlisle,Carlisle,GA,None,4.0,4.0,0.0
1876.0,EA,PA,OQN,West Chester,Brandywine,GA,None,3.0,5.0,-0.4
1883.0,EA,PA,SEG,Selinsgrove,Penn Valley,GA,None,3.0,8.0,-0.625
1947.0,EA,PA,HMZ,Bedford,Bedford County,GA,None,2.0,1.0,1.0
1952.0,EA,PA,IDI,Indiana,Indiana County/Jimmy Stewart Field/,GA,None,2.0,5.0,-0.6
1970.0,EA,PA,N27,Towanda,Bradford County,GA,None,2.0,0.0,0.0
1971.0,EA,PA,N30,Honesdale,Cherry Ridge,GA,None,2.0,0.0,0.0
1975.0,EA,PA,PA88,Farmington,Nemacolin,GA,None,2.0,4.0,-0.5
2045.0,EA,PA,FWQ,West Newton,Rostraver,GA,None,1.0,0.0,0.0
2050.0,EA,PA,JVU,Allentown,Allentown Queen City Municipal,GA,None,1.0,0.0,0.0
2063.0,EA,PA,N79,Shamokin,Northumberland County,GA,None,1.0,0.0,0.0
2070.0,EA,PA,OYM,St. Marys,St Marys Municipal,GA,None,1.0,6.0,-0.8333
2081.0,EA,PA,RVL,Reedsville,Mifflin County,GA,None,1.0,9.0,-0.8889
39.0,SO,PR,SJU,San Juan,Luis Munoz Marin International,P,M,5149177.0,5226471.0,-0.0148
177.0,SO,PR,BQN,Aguadilla,Rafael Hernandez,P,N,196018.0,174400.0,0.124
209.0,SO,PR,PSE,Ponce,Mercedita,P,N,118699.0,89908.0,0.3202
362.0,SO,PR,VQS,Isla De Vieques,Antonio Rivera Rodriguez,P,N,15370.0,24177.0,-0.3643
405.0,SO,PR,SIG,San Juan,Fernando Luis Ribas Dominicci,P,N,10548.0,9256.0,0.1396
473.0,SO,PR,MAZ,Mayaguez,Eugenio Maria De Hostos,CS,None,4844.0,3754.0,0.2904
9999.0,SO,PR,X95,Fajardo,Diego Jimenez Torres,GA,None,0.0,230.0,-1.0
62.0,NE,RI,PVD,Warwick,Theodore Francis Green State,P,M,2499677.0,2588992.0,-0.0345
410.0,NE,RI,WST,Westerly,Westerly State,CS,None,9876.0,8177.0,0.2078
414.0,NE,RI,BID,Block Island,Block Island State,CS,None,9383.0,7595.0,0.2354
1008.0,NE,RI,OQU,North Kingstown,Quonset State,GA,None,77.0,78.0,-0.0128
1259.0,NE,RI,UUU,Newport,Newport State,GA,None,22.0,62.0,-0.6452
1534.0,NE,RI,SFZ,Pawtucket,North Central State,GA,None,9.0,6.0,0.5
86.0,SO,SC,CHS,Charleston,Charleston AFB/International,P,S,1145129.0,944143.0,0.2129
98.0,SO,SC,MYR,Myrtle Beach,Myrtle Beach International,P,S,804742.0,692364.0,0.1623
102.0,SO,SC,GSP,Greer,Greenville Spartanburg International,P,S,774450.0,756490.0,0.0237
109.0,SO,SC,CAE,Columbia,Columbia Metropolitan,P,S,620918.0,633835.0,-0.0204
230.0,SO,SC,HXD,Hilton Head Island,Hilton Head,P,N,84790.0,62115.0,0.365
271.0,SO,SC,FLO,Florence,Florence Regional,P,N,46452.0,45331.0,0.0247
732.0,SO,SC,SSC,Sumter,Shaw AFB,GA,None,719.0,1686.0,-0.5735
776.0,SO,SC,AND,Anderson,Anderson Regional,GA,None,505.0,43.0,10.7442
911.0,SO,SC,JZI,Charleston,Charleston Executive,GA,None,148.0,90.0,0.6444
993.0,SO,SC,NBC,Beaufort,Beaufort MCAS /Merritt Field/,GA,None,84.0,31.0,1.7097
1007.0,SO,SC,GMU,Greenville,Greenville Downtown,GA,None,77.0,558.0,-0.862
1128.0,SO,SC,GGE,Georgetown,Georgetown County,GA,None,38.0,59.0,-0.3559
1170.0,SO,SC,RBW,Walterboro,Lowcountry Regional,GA,None,32.0,26.0,0.2308
1202.0,SO,SC,CRE,North Myrtle Beach,Grand Strand,GA,None,27.0,70.0,-0.6143
1239.0,SO,SC,SPA,Spartanburg,Spartanburg Downtown Memorial,GA,None,24.0,209.0,-0.8852
1240.0,SO,SC,AIK,Aiken,Aiken Municipal,GA,None,23.0,22.0,0.0455
1290.0,SO,SC,LQK,Pickens,Pickens County,GA,None,19.0,29.0,-0.3448
1332.0,SO,SC,GYH,Greenville,Donaldson Center,GA,None,16.0,22.0,-0.2727
1429.0,SO,SC,CUB,Columbia,Columbia Owens Downtown,GA,None,12.0,66.0,-0.8182
1440.0,SO,SC,UZA,Rock Hill,Rock Hill/York County/Bryant Field,GA,None,12.0,14.0,-0.1429
1522.0,SO,SC,LRO,Mount Pleasant,Mt Pleasant Regional-Faison Field,GA,None,9.0,0.0,0.0
1550.0,SO,SC,CEU,Seneca,Oconee County Regional,GA,None,8.0,45.0,-0.8222
1658.0,SO,SC,HVS,Hartsville,Hartsville Regional,GA,None,6.0,17.0,-0.6471
1799.0,SO,SC,LKR,Lancaster,Lancaster County-Mc Whirter Field,GA,None,4.0,1.0,3.0
1820.0,SO,SC,SMS,Sumter,Sumter,GA,None,4.0,1.0,3.0
1842.0,SO,SC,88J,Allendale,Allendale County,GA,None,3.0,3.0,0.0
1942.0,SO,SC,GRD,Greenwood,Greenwood County,GA,None,2.0,5.0,-0.6
1950.0,SO,SC,HYW,Conway,Conway-Horry County,GA,None,2.0,0.0,0.0
1972.0,SO,SC,OGB,Orangeburg,Orangeburg Municipal,GA,None,2.0,0.0,0.0
2031.0,SO,SC,CDN,Camden,Woodward Field,GA,None,1.0,0.0,0.0
138.0,GL,SD,FSD,Sioux Falls,Joe Foss Field,P,S,392920.0,369760.0,0.0626
166.0,GL,SD,RAP,Rapid City,Rapid City Regional,P,N,237692.0,226323.0,0.0502
318.0,GL,SD,ABR,Aberdeen,Aberdeen Regional,P,N,26404.0,26561.0,-0.0059
357.0,GL,SD,PIR,Pierre,Pierre Regional,P,N,16176.0,16731.0,-0.0332
463.0,GL,SD,ATY,Watertown,Watertown Regional,CS,None,5158.0,6212.0,-0.1697
562.0,GL,SD,HON,Huron,Huron Regional,CS,None,2699.0,1705.0,0.583
650.0,GL,SD,BKX,Brookings,Brookings Regional,GA,None,1550.0,1078.0,0.4378
689.0,GL,SD,RCA,Rapid City,Ellsworth AFB,GA,None,1088.0,574.0,0.8955
1230.0,GL,SD,49B,Sturgis,Sturgis Municipal,GA,None,24.0,198.0,-0.8788
1281.0,GL,SD,MHE,Mitchell,Mitchell Municipal,GA,None,20.0,15.0,0.3333
1314.0,GL,SD,ICR,Winner,Winner Regional,GA,None,17.0,2.0,7.5
1322.0,GL,SD,0D8,Gettysburg,Gettysburg Municipal,GA,None,16.0,0.0,0.0
1445.0,GL,SD,9V9,Chamberlain,Chamberlain Municipal,GA,None,11.0,0.0,0.0
1468.0,GL,SD,YKN,Yankton,Chan Gurney Municipal,GA,None,11.0,0.0,0.0
1823.0,GL,SD,SPF,Spearfish,Black Hills-Clyde Ice Field,GA,None,4.0,0.0,0.0
1934.0,GL,SD,EFC,Belle Fourche,Belle Fourche Municipal,GA,None,2.0,0.0,0.0
2004.0,GL,SD,Y14,Tea,Marv Skie-Lincoln County,GA,None,2.0,0.0,0.0
36.0,SO,TN,MEM,Memphis,Memphis International,P,M,5546321.0,5508235.0,0.0069
42.0,SO,TN,BNA,Nashville,Nashville International,P,M,4887925.0,4779474.0,0.0227
93.0,SO,TN,TYS,Maryville,McGhee Tyson,P,S,888995.0,815130.0,0.0906
151.0,SO,TN,CHA,Chattanooga,Lovell Field,P,N,301803.0,246893.0,0.2224
174.0,SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,212809.0,211177.0,0.0077
715.0,SO,TN,MKL,Jackson,McKellar-Sipes Regional,GA,None,870.0,3501.0,-0.7515
725.0,SO,TN,MQY,Smyrna,Smyrna,GA,None,763.0,1217.0,-0.373
801.0,SO,TN,NQA,Millington,Millington Regional Jetport,GA,None,401.0,297.0,0.3502
872.0,SO,TN,3M3,Collegedale,Collegedale Municipal,GA,None,203.0,16.0,11.6875
874.0,SO,TN,SRB,Sparta,Upper Cumberland Regional,GA,None,200.0,6.0,32.3333
1002.0,SO,TN,JWN,Nashville,John C Tune,GA,None,79.0,2534.0,-0.9688
1013.0,SO,TN,HDI,Cleveland,Hardwick Field,GA,None,75.0,4.0,17.75
1071.0,SO,TN,MOR,Morristown,Moore-Murrell,GA,None,49.0,23.0,1.1304
1080.0,SO,TN,MMI,Athens,McMinn County,GA,None,46.0,3.0,14.3333
1115.0,SO,TN,GZS,Pulaski,Abernathy Field,GA,None,40.0,0.0,0.0
1191.0,SO,TN,GCY,Greeneville,Greeneville-Greene County Municipal,GA,None,28.0,447.0,-0.9374
1242.0,SO,TN,DYR,Dyersburg,Dyersburg Regional,GA,None,23.0,252.0,-0.9087
1264.0,SO,TN,MRC,Columbia/Mount Pleasant,Maury County,GA,None,21.0,0.0,0.0
1339.0,SO,TN,PHT,Paris,Henry County,GA,None,16.0,0.0,0.0
1347.0,SO,TN,DKX,Knoxville,Knoxville Downtown Island,GA,None,15.0,29.0,-0.4828
1368.0,SO,TN,THA,Tullahoma,Tullahoma Regional Airport/Wm Northern Field,GA,None,15.0,9.0,0.6667
1393.0,SO,TN,RNC,McMinnville,Warren County Memorial,GA,None,14.0,0.0,0.0
1419.0,SO,TN,1M5,Portland,Portland Municipal,GA,None,12.0,0.0,0.0
1459.0,SO,TN,MNV,Madisonville,Monroe County,GA,None,11.0,200.0,-0.945
1504.0,SO,TN,SZY,Selmer,Robert Sibley,GA,None,10.0,5.0,1.0
1562.0,SO,TN,M08,Bolivar,William L. Whitehurst Field,GA,None,8.0,8.0,0.0
1595.0,SO,TN,GKT,Sevierville,Gatlinburg-Pigeon Forge,GA,None,7.0,62.0,-0.8871
1599.0,SO,TN,MBT,Murfreesboro,Murfreesboro Municipal,GA,None,7.0,0.0,0.0
1642.0,SO,TN,CSV,Crossville,Crossville Memorial-Whitson Field,GA,None,6.0,5.0,0.2
1685.0,SO,TN,UCY,Union City,Everett-Stewart Regional,GA,None,6.0,0.0,0.0
1733.0,SO,TN,PVE,Darden,Beech River Regional,GA,None,5.0,0.0,0.0
1763.0,SO,TN,BGF,Winchester,Winchester Municipal,GA,None,4.0,17.0,-0.7647
1801.0,SO,TN,M91,Springfield,Springfield Robertson County,GA,None,4.0,0.0,0.0
1822.0,SO,TN,SNH,Savannah,Savannah-Hardin County,GA,None,4.0,0.0,0.0
1924.0,SO,TN,CKV,Clarksville,Outlaw Field,GA,None,2.0,3.0,-0.3333
1966.0,SO,TN,M54,Lebanon,Lebanon Municipal,GA,None,2.0,0.0,0.0
1995.0,SO,TN,SYI,Shelbyville,Bomar Field-Shelbyville Municipal,GA,None,2.0,5.0,-0.6
4.0,SW,TX,DFW,Fort Worth,Dallas/Fort Worth International,P,L,28482417.0,28627749.0,-0.0051
