CY 02 Rank,RO,State,Locid,Airport Name,City,Svc Lvl,Hub,CY 2002 Boardings,CY 2001 Boardings,% Change
1196.0,AL,AK,AK60,Fort Jensen,Jensens,GA,None,28.0,0.0,0.0
1197.0,EA,MD,FDK,Frederick Municipal,Frederick,GA,None,28.0,9.0,2.1111
1198.0,SW,TX,RKP,Aransas County,Rockport,GA,None,28.0,74.0,-0.6216
1201.0,AL,AK,AK80,American Creek,American Creek,GA,None,27.0,0.0,0.0
1199.0,GL,SD,0V6,Mission Sioux,Mission,GA,None,27.0,0.0,0.0
1202.0,SW,TX,OCH,A L Mangham Jr. Regional,Nacogdoches,GA,None,27.0,8.0,2.375
1200.0,WP,NV,1L1,Lincoln County,Panaca,GA,None,27.0,0.0,0.0
1213.0,EA,PA,N13,Bloomsburg Municipal,Bloomsburg,GA,None,26.0,0.0,0.0
1216.0,EA,PA,SEG,Penn Valley,Selinsgrove,GA,None,26.0,0.0,0.0
1206.0,GL,IN,CEV,Mettel Field,Connersville,GA,None,26.0,0.0,0.0
1211.0,GL,MI,MOP,Mount Pleasant Municipal,Mount Pleasant,GA,None,26.0,17.0,0.5294
1212.0,GL,OH,MRT,Union County,Marysville,GA,None,26.0,10.0,1.6
1214.0,GL,MN,ORB,Orr Regional,Orr,GA,None,26.0,17.0,0.5294
1217.0,GL,SD,SFD,Bob Wiley Field,Winner,GA,None,26.0,0.0,0.0
1215.0,NM,UT,RIF,Richfield Municipal,Richfield,GA,None,26.0,0.0,0.0
1203.0,SO,FL,07FA,Ocean Reef Club,Key Largo,GA,None,26.0,1.0,25.0
1204.0,SO,SC,AIK,Aiken Municipal,Aiken,GA,None,26.0,6.0,3.3333
1207.0,SO,FL,CRG,Craig Municipal,Jacksonville,GA,None,26.0,22.0,0.1818
1205.0,WP,NV,BAM,Battle Mountain,Battle Mountain,GA,None,26.0,17.0,0.5294
1208.0,WP,CA,CXL,Calexico International,Calexico,GA,None,26.0,6.0,3.3333
1209.0,WP,CA,EED,Needles,Needles,GA,None,26.0,103.0,-0.7476
1210.0,WP,CA,HHR,"Jack Northrop Field / 
Hawthorne Municipal",Hawthorne,GA,None,26.0,54.0,-0.5185
1227.0,EA,VA,W66,Warrenton - Fauquier,Warrenton,GA,None,25.0,0.0,0.0
1219.0,GL,IL,DKB,De Kalb Taylor Municipal,De Kalb,GA,None,25.0,0.0,0.0
1218.0,NE,ME,B21,Sugarloaf Regional,Carrabassett,GA,None,25.0,0.0,0.0
1220.0,NM,WY,EMM,Kemmerer Municipal,Kemmerer,GA,None,25.0,2.0,11.5
1223.0,SO,FL,SUA,Witham Field,Stuart,GA,None,25.0,110.0,-0.7727
1224.0,SO,FL,TPF,Peter O Knight,Tampa,GA,None,25.0,0.0,0.0
1226.0,SO,FL,VNC,Venice Municipal,Venice,GA,None,25.0,0.0,0.0
1221.0,WP,CA,FOT,Rohnerville,Fortuna,GA,None,25.0,2.0,11.5
1222.0,WP,CA,O24,Lee Vining,Lee Vining,GA,None,25.0,0.0,0.0
1225.0,WP,CA,UDD,Bermuda Dunes,Palm Springs,GA,None,25.0,180.0,-0.8611
1237.0,AL,AK,KPR,Port Williams,Port Williams,GA,None,24.0,18.0,0.3333
1241.0,AL,AK,ORT,Northway,Northway,GA,None,24.0,39.0,-0.3846
1238.0,EA,PA,LHV,William T. Piper Memorial,Lock Haven,GA,None,24.0,0.0,0.0
1228.0,GL,MN,12D,Tower Municipal,Tower,GA,None,24.0,0.0,0.0
1229.0,GL,SD,8D3,Sisseton Municipal,Sisseton,GA,None,24.0,7.0,2.4286
1239.0,GL,OH,LPR,Lorain County Regional,Lorain,GA,None,24.0,56.0,-0.5714
1236.0,NE,NH,EEN,Dillant - Hopkins,Keene,GA,None,24.0,4.0,5.0
1233.0,NM,WY,BPI,Big Piney - Marbleton,Big Piney,GA,None,24.0,9.0,1.6667
1240.0,NM,WA,OMK,Omak,Omak,GA,None,24.0,57.0,-0.5789
1230.0,SO,SC,8S5,East Cooper,Mount Pleasant,GA,None,24.0,215.0,-0.8884
1235.0,SO,SC,CUB,Columbia Owens Downtown,Columbia,GA,None,24.0,35.0,-0.3143
1232.0,SW,LA,ARA,Acadiana Regional,New Iberia,GA,None,24.0,0.0,0.0
1231.0,WP,CA,APC,Napa County,Napa,GA,None,24.0,274.0,-0.9124
1234.0,WP,CA,CCR,Buchanan Field,Concord,GA,None,24.0,49.0,-0.5102
1242.0,AL,AK,5A8,Aleknagik /New/,Aleknagik,GA,None,23.0,90.0,-0.7444
1245.0,CE,IA,MXO,Monticello Regional,Monticello,GA,None,23.0,48.0,-0.5208
1246.0,EA,MD,NHK,"Patuxent River NAS 
/Trapnell Field/",Patuxent River Naval Air Test Center,GA,None,23.0,0.0,0.0
1247.0,EA,VA,PVG,Hampton Roads Executive,Chesapeake,GA,None,23.0,1.0,22.0
1243.0,GL,MN,AQP,Appleton Municipal,Appleton,GA,None,23.0,0.0,0.0
1244.0,GL,SD,MDS,Madison Municipal,Madison,GA,None,23.0,0.0,0.0
1251.0,GL,MI,Y73,Stambaugh,Stambaugh,GA,None,23.0,0.0,0.0
1248.0,NM,CO,Q39,Mineral County Memorial,Creede,GA,None,23.0,16.0,0.4375
1249.0,NM,UT,U52,Beaver Municipal,Beaver,GA,None,23.0,0.0,0.0
1250.0,NM,WA,WA09,Roche Harbor,Roche Harbor,GA,None,23.0,8.0,1.875
1252.0,AL,AK,BNF,Warm Spring Bay,Baranof,GA,None,22.0,14.0,0.5714
1255.0,EA,PA,MPO,Pocono Mountains Municipal,Mount Pocono,GA,None,22.0,6.0,2.6667
1253.0,GL,MN,DTL,Detroit Lakes - Wething Field,Detroit Lakes,GA,None,22.0,88.0,-0.75
1254.0,WP,NV,FLX,Fallon Municipal,Fallon,GA,None,22.0,0.0,0.0
1256.0,WP,CA,NID,"China Lake NAWS / 
Armitage Field",China Lake (Naval Weapons Center),GA,None,22.0,0.0,0.0
1257.0,WP,CA,O59,Cedarville,Cedarville,GA,None,22.0,1.0,21.0
1260.0,CE,KS,AAO,Colonel James Jabara,Wichita,GA,None,21.0,64.0,-0.6719
1267.0,CE,MO,PYN,Piedmont Municipal,Piedmont,GA,None,21.0,0.0,0.0
1270.0,EA,VA,VJI,Virginia Highlands,Abingdon,GA,None,21.0,65.0,-0.6769
1261.0,GL,WI,ETB,West Bend Municipal,West Bend,GA,None,21.0,990.0,-0.9788
1269.0,GL,MI,TTF,Custer,Monroe,GA,None,21.0,15.0,0.4
1259.0,NM,CO,2V2,Vance Brand,Longmont,GA,None,21.0,0.0,0.0
1265.0,NM,UT,MLF,Milford Municipal,Milford,GA,None,21.0,0.0,0.0
1268.0,NM,WA,S23,Ione Municipal,Ione,GA,None,21.0,0.0,0.0
1263.0,SO,TN,JWN,John C Tune,Nashville,GA,None,21.0,6.0,2.5
1266.0,SO,GA,MLJ,Baldwin County,Milledgeville,GA,None,21.0,18.0,0.1667
1258.0,SW,OK,1F0,Ardmore Downtown Executive,Ardmore,GA,None,21.0,0.0,0.0
1262.0,WP,HI,HI01,Princeville,Hanalei,GA,None,21.0,9.0,1.3333
1264.0,WP,CA,L67,Rialto Municipal /Miro Field/,Rialto,GA,None,21.0,2.0,9.5
1271.0,AL,AK,2K5,Telida,Telida,GA,None,20.0,20.0,0.0
1272.0,AL,AK,6K8,Tok Junction,Tok,GA,None,20.0,0.0,0.0
1273.0,AL,AK,AK75,Candle 2,Candle,GA,None,20.0,0.0,0.0
1279.0,EA,PA,N31,Kutztown,Kutztown,GA,None,20.0,0.0,0.0
1280.0,EA,PA,N70,Pennridge,Perkasie,GA,None,20.0,0.0,0.0
1285.0,EA,PA,VVS,Connellsville,Connellsville,GA,None,20.0,0.0,0.0
1274.0,GL,OH,AKR,Akron Fulton International,Akron,GA,None,20.0,26.0,-0.2308
1276.0,GL,MN,CKC,Grand Marais / Cook County,Grand Marais,GA,None,20.0,7.0,1.8571
1281.0,GL,MI,OEB,Branch County Memorial,Coldwater,GA,None,20.0,0.0,0.0
1283.0,GL,MN,RRT,"Warroad International - 
Swede Carlson Field",Warroad,GA,None,20.0,4.0,4.0
1275.0,NE,ME,BST,Belfast Municipal,Belfast,GA,None,20.0,0.0,0.0
1278.0,NM,ID,JER,Jerome County,Jerome,GA,None,20.0,30.0,-0.3333
1284.0,NM,ID,SZT,Sandpoint,Sandpoint,GA,None,20.0,10.0,1.0
1277.0,SO,FL,FMY,Page Field,Fort Myers,GA,None,20.0,50.0,-0.6
1282.0,SO,KY,PBX,Pike County - Hatcher Field,Pikeville,GA,None,20.0,33.0,-0.3939
1289.0,AL,AK,KBE,Bell Island Hot Springs,Bell Island,GA,None,19.0,6.0,2.1667
1286.0,EA,NJ,26N,Ocean City Municipal,Ocean City,GA,None,19.0,160.0,-0.8813
1288.0,GL,OH,ISZ,Cincinnati - Blue Ash,Cincinnati,GA,None,19.0,17.0,0.1176
1295.0,GL,IN,VPZ,Porter County Municipal,Valparaiso,GA,None,19.0,33.0,-0.4242
1287.0,NM,ID,BYI,Burley Municipal,Burley,GA,None,19.0,1.0,18.0
1292.0,SO,AL,TOI,Troy Municipal,Troy,GA,None,19.0,0.0,0.0
1290.0,SW,NM,LRU,Las Cruces International,Las Cruces,GA,None,19.0,153.0,-0.8758
1293.0,SW,TX,TPL,"Draughon - Miller 
Central Texas Regional",Temple,GA,None,19.0,10.0,0.9
1294.0,SW,AR,VBT,"Bentonville Municipal / 
Louise M Thaden Field",Bentonville,GA,None,19.0,7.0,1.7143
1291.0,WP,CA,POC,Brackett Field,La Verne,GA,None,19.0,4.0,3.75
1301.0,AL,AK,KWP,West Point Village,West Point,GA,None,18.0,20.0,-0.1
1303.0,AL,AK,MYK,May Creek,May Creek,GA,None,18.0,28.0,-0.3571
1300.0,CE,MO,JEF,Jefferson City Memorial,Jefferson City,GA,None,18.0,386.0,-0.9534
1311.0,EA,NJ,VAY,South Jersey Regional,Mount Holly,GA,None,18.0,221.0,-0.9186
1296.0,GL,ND,6D8,Barnes County Municipal,Valley City,GA,None,18.0,0.0,0.0
1297.0,GL,OH,AOH,Lima Allen County,Lima,GA,None,18.0,50.0,-0.64
1299.0,GL,IL,CTK,Ingersoll,Canton,GA,None,18.0,16.0,0.125
1302.0,GL,IN,MGC,Michigan City Municipal,Michigan City,GA,None,18.0,10.0,0.8
1305.0,GL,WI,RAC,John H Batten,Racine,GA,None,18.0,379.0,-0.9525
1306.0,GL,MI,RQB,Roben - Hood,Big Rapids,GA,None,18.0,0.0,0.0
1307.0,GL,IN,RWN,Arens Field,Winamac,GA,None,18.0,0.0,0.0
1312.0,GL,MN,Y68,Tracy Municipal,Tracy,GA,None,18.0,0.0,0.0
1310.0,NM,ID,U01,American Falls,American Falls,GA,None,18.0,26.0,-0.3077
1308.0,SO,FL,SGJ,St Augustine,Saint Augustine,GA,None,18.0,389.0,-0.9537
1304.0,SW,AR,PGR,Kirk Field,Paragould,GA,None,18.0,0.0,0.0
1309.0,SW,TX,TKI,McKinney Municipal,McKinney,GA,None,18.0,25.0,-0.28
1298.0,WP,CA,AUN,Auburn Municipal,Auburn,GA,None,18.0,20.0,-0.1
1317.0,CE,NE,AUH,Aurora Municipal - Al Potter Field,Aurora,GA,None,17.0,0.0,0.0
1319.0,EA,NY,GFL,Floyd Bennett Memorial,Glens Falls,GA,None,17.0,0.0,0.0
1322.0,EA,VA,HSP,Ingalls Field,Hot Springs,GA,None,17.0,22.0,-0.2273
1323.0,EA,MD,OXB,Ocean City Municipal,Ocean City,GA,None,17.0,4.0,3.25
1316.0,GL,MI,ANJ,Sault Ste Marie Municipal / Sanderson Field,Sault Ste. Marie,GA,None,17.0,35.0,-0.5143
1320.0,GL,IN,GSH,Goshen Municipal,Goshen,GA,None,17.0,9.0,0.8889
1321.0,GL,OH,HAO,Butler County Regional,Hamilton,GA,None,17.0,55.0,-0.6909
1315.0,NM,MT,6S5,Ravalli County,Hamilton,GA,None,17.0,36.0,-0.5278
1314.0,SO,FL,55J,Fernandina Beach Municipal,Fernandina Beach,GA,None,17.0,2.0,7.5
1324.0,SO,GA,RMG,Richard B Russell,Rome,GA,None,17.0,26.0,-0.3462
1318.0,SW,AR,BPK,Baxter County Regional,Mountain Home,GA,None,17.0,3141.0,-0.9946
1313.0,WP,CA,1O5,Montague - Yreka Rohrer Field,Montague,GA,None,17.0,1.0,16.0
1331.0,AL,AK,MOS,Moses Point,Elim,GA,None,16.0,15.0,0.0667
1327.0,CE,IA,CCY,Charles City Municipal,Charles City,GA,None,16.0,0.0,0.0
1329.0,EA,MD,ESN,Easton / Newnam Field,Easton,GA,None,16.0,0.0,0.0
1332.0,NE,MA,PSF,Pittsfield Municipal,Pittsfield,GA,None,16.0,8.0,1.0
1326.0,NM,UT,74V,Roosevelt Municipal,Roosevelt,GA,None,16.0,0.0,0.0
1333.0,NM,ID,U78,Allen H Tigert,Soda Springs,GA,None,16.0,18.0,-0.1111
1330.0,SO,SC,GGE,Georgetown County,Georgetown,GA,None,16.0,35.0,-0.5429
1325.0,WP,AZ,4AZ7,San Carlos,San Carlos,GA,None,16.0,28.0,-0.4286
1328.0,WP,AZ,CHD,Chandler Municipal,Chandler,GA,None,16.0,0.0,0.0
1336.0,AL,AK,ANN,Annette Island,Annette,GA,None,15.0,11.0,0.3636
1334.0,GL,OH,5A1,Norwalk - Huron County,Norwalk,GA,None,15.0,6.0,1.5
1338.0,GL,ND,BWP,Harry Stern,Wahpeton,GA,None,15.0,0.0,0.0
1339.0,GL,IN,C65,Plymouth Municipal,Plymouth,GA,None,15.0,0.0,0.0
1343.0,GL,IL,LOT,Lewis University,Chicago / Romeoville,GA,None,15.0,224.0,-0.933
1345.0,GL,MI,RMY,Brooks Field,Marshall,GA,None,15.0,31.0,-0.5161
1340.0,NE,MA,CQX,Chatham Municipal,Chatham,GA,None,15.0,319.0,-0.953
1335.0,NM,OR,5J0,"Grant County Regional / 
Ogilvie Field",John Day,GA,None,15.0,40.0,-0.625
1342.0,NM,UT,LGU,Logan - Cache,Logan,GA,None,15.0,42.0,-0.6429
1344.0,SO,MS,MCB,"McComb / Pike County / 
John E Lewis Field",McComb,GA,None,15.0,0.0,0.0
1346.0,SO,GA,SSI,Malcolm McKinnon,Brunswick,GA,None,15.0,292.0,-0.9486
1337.0,WP,CA,BLH,Blythe,Blythe,GA,None,15.0,84.0,-0.8214
1341.0,WP,AZ,E24,Whiteriver,Whiteriver,GA,None,15.0,16.0,-0.0625
1349.0,CE,MO,AIZ,Lee C Fine Memorial,Kaiser Lake Ozark,GA,None,14.0,7.0,1.0
1355.0,EA,PA,IDI,"Indiana County 
/Jimmy Stewart Field/ ",Indiana,GA,None,14.0,9.0,0.5556
1360.0,EA,NY,SCH,Schenectady County,Schenectady,GA,None,14.0,9.0,0.5556
1350.0,GL,MN,COQ,Cloquet Carlton County,Cloquet,GA,None,14.0,23.0,-0.3913
1353.0,GL,MI,HAI,Three Rivers Municipal Dr Haines,Three Rivers,GA,None,14.0,0.0,0.0
1354.0,GL,OH,I19,"Greene County - 
Lewis A. Jackson Regional",Xenia,GA,None,14.0,0.0,0.0
1359.0,GL,WI,PBH,Price County,Phillips,GA,None,14.0,4.0,2.5
1358.0,NE,RI,OQU,Quonset State,North Kingstown,GA,None,14.0,0.0,0.0
1356.0,NM,ID,MYL,McCall Municipal,McCall,GA,None,14.0,2084.0,-0.9933
1347.0,SO,KY,2I0,Madisonville Municipal,Madisonville,GA,None,14.0,5.0,1.8
1348.0,SO,AL,4A9,Isbell Field,Fort Payne,GA,None,14.0,0.0,0.0
1352.0,SO,KY,FFT,Capital City,Frankfort,GA,None,14.0,53.0,-0.7358
1351.0,SW,TX,CZT,Dimmit County,Carrizo Springs,GA,None,14.0,4.0,2.5
1357.0,WP,CA,O46,Weed,Weed,GA,None,14.0,6.0,1.3333
1361.0,WP,CA,SQL,San Carlos,San Carlos,GA,None,14.0,303.0,-0.9538
1371.0,AL,AK,MDO,Middleton Island,Middleton Island,GA,None,13.0,7.0,0.8571
1366.0,CE,KS,EWK,Newton - City - County,Newton,GA,None,13.0,0.0,0.0
1364.0,GL,WI,ASX,John F Kennedy Memorial,Ashland,GA,None,13.0,10.0,0.3
1369.0,GL,WI,JVL,Rock County,Janesville,GA,None,13.0,12.0,0.0833
1370.0,GL,MI,LDM,Mason County,Ludington,GA,None,13.0,1.0,12.0
1362.0,NM,MT,3U3,Bowman Field,Anaconda,GA,None,13.0,10.0,0.3
1363.0,NM,MT,8S1,Polson,Polson,GA,None,13.0,2.0,5.5
1374.0,NM,UT,U43,Monticello,Monticello,GA,None,13.0,8.0,0.625
1368.0,SO,MS,HBG,Bobby L Chain Municipal,Hattiesburg,GA,None,13.0,2.0,5.5
1373.0,SO,SC,SPA,Spartanburg Downtown Memorial,Spartanburg,GA,None,13.0,7.0,0.8571
1367.0,SW,TX,GLE,Gainesville Municipal,Gainesville,GA,None,13.0,0.0,0.0
1365.0,WP,CA,DVO,Gnoss Field,Novato,GA,None,13.0,27.0,-0.5185
1372.0,WP,CA,O05,Rogers Field,Chester,GA,None,13.0,2.0,5.5
1384.0,CE,MO,EVU,Maryville Memorial,Maryville,GA,None,12.0,0.0,0.0
1378.0,EA,NY,44N,Sky Acres,Millbrook,GA,None,12.0,3.0,3.0
1376.0,GL,SD,0D8,Gettysburg Municipal,Gettysburg,GA,None,12.0,0.0,0.0
1377.0,GL,WI,2P2,Washington Island,Washington Island,GA,None,12.0,0.0,0.0
1379.0,GL,MN,AXN,Chandler Field,Alexandria,GA,None,12.0,0.0,0.0
1380.0,GL,OH,BJJ,Wayne County,Wooster,GA,None,12.0,61.0,-0.8033
1383.0,GL,MN,DXX,Madison - Lac qui Pare County,Madison,GA,None,12.0,0.0,0.0
1385.0,GL,MN,FSE,Fosston Municipal,Fosston,GA,None,12.0,0.0,0.0
1390.0,GL,IN,RID,Richmond Municipal,Richmond,GA,None,12.0,7.0,0.7143
1391.0,GL,WI,SUE,Door County Cherryland,Sturgeon Bay,GA,None,12.0,31.0,-0.6129
1392.0,GL,SD,Y14,Marv Skie - Lincoln County,Tea,GA,None,12.0,200.0,-0.94
1382.0,SO,GA,DNN,Dalton Municipal,Dalton,GA,None,12.0,5.0,1.4
1386.0,SO,MS,MPE,Philadelphia Municipal,Philadelphia,GA,None,12.0,69.0,-0.8261
1389.0,SO,FL,PHK,Palm Beach County Glades,Pahokee,GA,None,12.0,0.0,0.0
1381.0,SW,TX,CXO,Montgomery County,Conroe,GA,None,12.0,19.0,-0.3684
1375.0,WP,NV,05U,Eureka,Eureka,GA,None,12.0,4.0,2.0
1387.0,WP,CA,O26,Lone Pine,Lone Pine,GA,None,12.0,0.0,0.0
1388.0,WP,CA,O54,Lonnie Pool Field / Weaverville,Weaverville,GA,None,12.0,0.0,0.0
1393.0,AL,AK,37AK,Big Mountain,"Big Mountain 
Radio Relay Site 
(U.S. Air Force)",GA,None,11.0,0.0,0.0
1396.0,AL,AK,AK81,Amook Bay,Amook Bay,GA,None,11.0,0.0,0.0
1399.0,AL,AK,BIG,Allen AAF,"Delta Junction 
Ft Greely",GA,None,11.0,66.0,-0.8333
1403.0,AL,AK,ENN,Nenana Municipal,Nenana,GA,None,11.0,32.0,-0.6563
1406.0,AL,AK,KKB,Kitoi Bay,Kitoi Bay,GA,None,11.0,22.0,-0.5
1397.0,EA,VA,AKQ,Wakefield Municipal,Wakefield,GA,None,11.0,0.0,0.0
1411.0,EA,NJ,WWD,Cape May County,Wildwood,GA,None,11.0,63.0,-0.8254
1395.0,GL,OH,4F5,Bellefontaine Regional,Bellefontaine,GA,None,11.0,0.0,0.0
1404.0,GL,MI,FPK,Fitch H Beach,Charlotte,GA,None,11.0,0.0,0.0
1405.0,GL,MI,HYX,Saginaw County H.W. Browne,Saginaw,GA,None,11.0,0.0,0.0
1410.0,NE,RI,SFZ,North Central State,Pawtucket,GA,None,11.0,8.0,0.375
1408.0,NM,MT,PWD,Sher - Wood,Plentywood,GA,None,11.0,28.0,-0.6071
1409.0,NM,ID,RXE,Rexburg - Madison County,Rexburg,GA,None,11.0,0.0,0.0
1402.0,SO,AL,EET,Shelby County,Alabaster,GA,None,11.0,3.0,2.6667
1394.0,SW,TX,3R9,Lakeway Airpark,Austin,GA,None,11.0,13.0,-0.1538
1398.0,SW,OK,AXS,Altus / Quartz Mountain Regional,Altus,GA,None,11.0,0.0,0.0
1400.0,SW,AR,CRT,Z M Jack Stell Field,Crossett,GA,None,11.0,0.0,0.0
1407.0,SW,TX,PEQ,Pecos Municipal,Pecos,GA,None,11.0,30.0,-0.6333
1401.0,WP,CA,EDW,Edwards AFB,Edwards,GA,None,11.0,0.0,0.0
1423.0,AL,AK,FWL,Farewell,Farewell,GA,None,10.0,57.0,-0.8246
1427.0,AL,AK,KOY,Olga Bay,Olga Bay,GA,None,10.0,30.0,-0.6667
1435.0,CE,MO,VIH,Rolla National,Rolla / Vichy,GA,None,10.0,1.0,9.0
1413.0,EA,PA,1N9,Allentown Queen City Municipal,Allentown,GA,None,10.0,0.0,0.0
1422.0,EA,NJ,CDW,Essex County,Caldwell,GA,None,10.0,48.0,-0.7917
1426.0,EA,PA,GKJ,Port Meadville,Meadville,GA,None,10.0,9.0,0.1111
1429.0,EA,NJ,MIV,Millville Municipal,Millville,GA,None,10.0,0.0,0.0
1430.0,EA,NJ,MJX,Robert J. Miller Air Park,Toms River,GA,None,10.0,46.0,-0.7826
1415.0,GL,ND,2C8,Cavalier Municipal,Cavalier,GA,None,10.0,0.0,0.0
1416.0,GL,ND,7L2,Linton Municipal,Linton,GA,None,10.0,0.0,0.0
1417.0,GL,SD,AGZ,Wagner Municipal,Wagner,GA,None,10.0,0.0,0.0
1418.0,GL,IN,AID,"Anderson Municipal - 
Darlington Field",Anderson,GA,None,10.0,56.0,-0.8214
1424.0,GL,OH,FZI,Fostoria Metropolitan,Fostoria,GA,None,10.0,88.0,-0.8864
1431.0,GL,OH,PHD,Harry Clever Field,New Philadelphia,GA,None,10.0,15.0,-0.3333
1428.0,NE,NH,LCI,Laconia Municipal,Laconia,GA,None,10.0,18.0,-0.4444
1412.0,NM,WA,0S7,Dorothy Scott,Oroville,GA,None,10.0,1.0,9.0
1414.0,NM,ID,1U7,Bear Lake County,Paris,GA,None,10.0,19.0,-0.4737
1425.0,NM,WY,GEY,South Big Horn County,Greybull,GA,None,10.0,2.0,4.0
1433.0,NM,UT,TVY,Bolinder Field - Tooele Valley,Tooele,GA,None,10.0,0.0,0.0
1434.0,NM,WY,U25,Dubois Municipal,Dubois,GA,None,10.0,0.0,0.0
1432.0,SO,KY,SME,"Somerset - Pulaski County - 
J.T. Wilson Field",Somerset,GA,None,10.0,12.0,-0.1667
1419.0,SW,TX,BAZ,New Braunfels Municipal,New Braunfels,GA,None,10.0,6.0,0.6667
1420.0,SW,TX,BKD,Stephens County,Breckenridge,GA,None,10.0,27.0,-0.6296
1421.0,SW,AR,BYH,Arkansas International,Blytheville,GA,None,10.0,0.0,0.0
1440.0,AL,AK,CYT,Yakataga,Yakataga,GA,None,9.0,52.0,-0.8269
1453.0,AL,AK,SYA,Eareckson AS,Shemya,GA,None,9.0,2.0,3.5
1447.0,CE,NE,OLU,Columbus Municipal,Columbus,GA,None,9.0,0.0,0.0
1449.0,CE,IA,PEA,Pella Municipal,Pella,GA,None,9.0,12.0,-0.25
1450.0,CE,MO,POF,Poplar Bluff Municipal,Poplar Bluff,GA,None,9.0,200.0,-0.955
1438.0,EA,MD,ANP,Lee,Annapolis,GA,None,9.0,0.0,0.0
1443.0,EA,PA,HMZ,Bedford County,Bedford,GA,None,9.0,10.0,-0.1
1448.0,EA,PA,P96,Jersey Shore,Jersey Shore,GA,None,9.0,0.0,0.0
1446.0,GL,IL,LWV,"Lawrenceville - 
Vincennes International",Lawrenceville,GA,None,9.0,0.0,0.0
1455.0,GL,OH,ZZV,Zanesville Municipal,Zanesville,GA,None,9.0,37.0,-0.7568
1439.0,NE,MA,BVY,Beverly Municipal,Beverly,GA,None,9.0,47.0,-0.8085
1451.0,NM,WA,S52,Methow Valley State,Winthrop,GA,None,9.0,84.0,-0.8929
1454.0,NM,WA,W01,Tonasket Municipal,Tonasket,GA,None,9.0,8.0,0.125
1437.0,SO,SC,73J,Beaufort County,Beaufort,GA,None,9.0,281.0,-0.968
1441.0,SO,NC,ETC,Tarboro - Edgecombe,Tarboro,GA,None,9.0,0.0,0.0
1442.0,SO,KY,FGX,Fleming - Mason,Flemingsburg,GA,None,9.0,12.0,-0.25
1444.0,SO,SC,JZI,Charleston Executive,Charleston,GA,None,9.0,46.0,-0.8043
1445.0,SO,KY,LOZ,London - Corbin - Magee Field,London,GA,None,9.0,0.0,0.0
1436.0,WP,CA,2O1,Gansner Field,Quincy,GA,None,9.0,3.0,2.0
1452.0,WP,AZ,SEZ,Sedona,Sedona,GA,None,9.0,1.0,8.0
1468.0,AL,AK,D66,Delta Junction,Delta Junction,GA,None,8.0,751.0,-0.9893
1464.0,CE,IA,CBF,Council Bluffs Municipal,Council Bluffs,GA,None,8.0,57.0,-0.8596
1474.0,CE,NE,HDE,Brewster Field,Holdrege,GA,None,8.0,0.0,0.0
1479.0,CE,MO,LBO,Floyd W. Jones Lebanon,Lebanon,GA,None,8.0,0.0,0.0
1483.0,CE,IA,MUT,Muscatine Municipal,Muscatine,GA,None,8.0,3.0,1.6667
1486.0,CE,MO,PLK,M Graham Clark,Point Lookout,GA,None,8.0,39.0,-0.7949
1484.0,EA,NY,N23,Sidney Municipal,Sidney,GA,None,8.0,3.0,1.6667
1461.0,GL,IL,AJG,Mount Carmel Municipal,Mount Carmel,GA,None,8.0,2.0,3.0
1463.0,GL,WI,C02,Grand Geneva Resort,Lake Geneva,GA,None,8.0,0.0,0.0
1467.0,GL,OH,CQA,Lakefield,Celina,GA,None,8.0,3.0,1.6667
1469.0,GL,WI,ENW,Kenosha Regional,Kenosha,GA,None,8.0,80.0,-0.9
1472.0,GL,IL,FOA,Flora Municipal,Flora,GA,None,8.0,30.0,-0.7333
1473.0,GL,OH,GQQ,Galion Municipal,Galion,GA,None,8.0,10.0,-0.2
1478.0,GL,MI,JYM,Hillsdale Municipal,Hillsdale,GA,None,8.0,19.0,-0.5789
1491.0,GL,IN,TEL,Perry County Municipal,Tell City,GA,None,8.0,0.0,0.0
1458.0,NE,NH,5B9,Dean Memorial,Haverhill,GA,None,8.0,0.0,0.0
1475.0,NE,NH,HIE,Mount Washington Regional,Whitefield,GA,None,8.0,0.0,0.0
1477.0,NE,ME,IZG,Eastern Slopes Regional,Fryeburg,GA,None,8.0,0.0,0.0
1456.0,NM,WY,00WY,Evans,Laramie,GA,None,8.0,0.0,0.0
1459.0,NM,MT,5U3,Ennis - Big Sky,Ennis,GA,None,8.0,20.0,-0.6
1460.0,NM,WA,7WA5,Stuart Island Airpark,Stuart Island,GA,None,8.0,0.0,0.0
1476.0,NM,OR,HRI,Hermiston Municipal,Hermiston,GA,None,8.0,12.0,-0.3333
1489.0,NM,WA,S97,Anderson Field,Brewster,GA,None,8.0,103.0,-0.9223
1492.0,NM,WY,THP,"Hot Springs County - 
Thermopolis Municipal",Thermopolis,GA,None,8.0,50.0,-0.84
1457.0,SO,TN,3M3,Collegedale Municipal,Collegedale,GA,None,8.0,50.0,-0.84
1466.0,SO,TN,CKV,Outlaw Field,Clarksville,GA,None,8.0,0.0,0.0
1482.0,SO,TN,MRC,Maury County,Columbia / Mount Pleasant,GA,None,8.0,3.0,1.6667
1485.0,SO,SC,OGB,Orangeburg Municipal,Orangeburg,GA,None,8.0,2.0,3.0
1488.0,SO,NC,RUQ,Rowan County,Salisbury,GA,None,8.0,12.0,-0.3333
