Rank,FAA Region,ST,Locid,City,Airport Name,Arpt Category,Hub,CY 12 Enplanements,CY 11 Enplanements,% Change
200,WP,AZ,1G4,Peach Springs,Grand Canyon West,P,N,147794,71316,1.0724
212,WP,AZ,IFP,Bullhead City,Laughlin/Bullhead International,P,N,110799,113280,-0.0219
235,WP,AZ,NYL,Yuma,Yuma MCAS/Yuma International,P,N,81377,82420,-0.0127
253,WP,AZ,FLG,Flagstaff,Flagstaff Pulliam,P,N,62472,60831,0.027
326,WP,AZ,PGA,Page,Page Municipal,P,N,23462,23938,-0.0199
443,WP,AZ,1Z1,Whitmore,Grand Canyon Bar Ten Airstrip,GA,None,7275,7293,-0.0025
475,WP,AZ,PRC,Prescott,Ernest A. Love Field,CS,None,5152,5159,-0.0014
503,WP,AZ,SOW,Show Low,Show Low Regional,CS,None,3852,3996,-0.036
557,WP,AZ,DVT,Phoenix,Phoenix Deer Valley,GA,None,2692,10,268.2
621,WP,AZ,SDL,Scottsdale,Scottsdale,GA,None,1618,95,16.0316
674,WP,AZ,IGM,Kingman,Kingman,GA,None,924,975,-0.0523
693,WP,AZ,CHD,Chandler,Chandler Municipal,GA,None,766,476,0.6092
715,WP,AZ,DMA,Tucson,Davis Monthan AFB,GA,None,620,269,1.3048
821,WP,AZ,FHU,Fort Huachuca,Sierra Vista Municipal-Libby AAF,GA,None,240,4,59
904,WP,AZ,L37,Peach Springs,Grand Canyon Caverns,GA,None,98,88,0.1136
918,WP,AZ,SEZ,Sedona,Sedona,GA,None,81,7,10.5714
963,WP,AZ,CMR,Williams,H.A. Clark Memorial Field,GA,None,57,0,0
993,WP,AZ,0V7,Kayenta,Kayenta,GA,None,42,267,-0.8427
1029,WP,AZ,P20,Parker,Avi Suquilla,GA,None,31,19,0.6316
1031,WP,AZ,AVQ,Marana,Marana Regional,GA,None,30,0,0
1122,WP,AZ,E25,Wickenburg,Wickenburg Municipal,GA,None,19,0,0
1148,WP,AZ,GYR,Goodyear,Phoenix Goodyear,GA,None,17,5,2.4
1179,WP,AZ,GEU,Glendale,Glendale Municipal,GA,None,14,1,13
1214,WP,AZ,FFZ,Mesa,Falcon Field,GA,None,11,0,0
1269,WP,AZ,AZ42,Phoenix,Asi,GA,None,8,7,0.1429
1284,WP,AZ,OLS,Nogales,Nogales International,GA,None,8,0,0
1326,WP,AZ,D68,Springerville,Springerville Municipal,GA,None,6,0,0
1379,WP,AZ,P13,Globe,San Carlos Apache,GA,None,5,0,0
1381,WP,AZ,SAD,Safford,Safford Regional,GA,None,5,0,0
1393,WP,AZ,40G,Grand Canyon,Valle,GA,None,4,0,0
1515,WP,AZ,CGZ,Casa Grande,Casa Grande Municipal,GA,None,2,4,-0.5
1592,WP,AZ,AZC,Colorado City,Colorado City Municipal,GA,None,1,1,0
3,WP,CA,LAX,Los Angeles,Los Angeles International,P,L,31326268,30528737,0.0261
7,WP,CA,SFO,San Francisco International Airport,San Francisco International,P,L,21284236,20056568,0.0612
28,WP,CA,SAN,San Diego,San Diego International,P,L,8686621,8465683,0.0261
33,WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,4926683,4550526,0.0827
38,WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,4381172,4247802,0.0314
39,WP,CA,SMF,Sacramento,Sacramento International,P,M,4357899,4370895,-0.003
43,WP,CA,SJC,San Jose,Norman Y. Mineta San Jose International,P,M,4077654,4108006,-0.0074
60,WP,CA,ONT,Ontario,Ontario International,P,M,2142393,2271458,-0.0568
61,WP,CA,BUR,Burbank,Bob Hope,P,M,2027203,2144915,-0.0549
70,WP,CA,LGB,Long Beach,Long Beach /Daugherty Field/,P,S,1554846,1512212,0.0282
93,WP,CA,PSP,Palm Springs,Palm Springs International,P,S,867720,759510,0.1425
108,WP,CA,FAT,Fresno,Fresno Yosemite International,P,S,640350,615320,0.0407
137,WP,CA,SBA,Santa Barbara,Santa Barbara Municipal,P,S,370600,367328,0.0089
182,WP,CA,MRY,Monterey,Monterey Regional,P,N,196268,181640,0.0805
198,WP,CA,BFL,Bakersfield,Meadows Field,P,N,152456,148347,0.0277
207,WP,CA,SBP,San Luis Obispo,San Luis County Regional,P,N,127336,132692,-0.0404
216,WP,CA,STS,Santa Rosa,Charles M. Schulz - Sonoma County,P,N,105728,102414,0.0324
251,WP,CA,SCK,Stockton,Stockton Metropolitan,P,N,63149,56044,0.1268
256,WP,CA,ACV,Arcata,Arcata,P,N,61705,70455,-0.1242
271,WP,CA,CRQ,Carlsbad,McClellan-Palomar,P,N,48474,45518,0.0649
278,WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,44737,41620,0.0749
310,WP,CA,RDD,Redding,Redding Municipal,P,N,29175,38290,-0.2381
315,WP,CA,MMH,Mammoth Lakes,Mammoth Yosemite,P,N,27495,26201,0.0494
317,WP,CA,VCV,Victorville,Southern California Logistics,GA,None,26423,36445,-0.275
339,WP,CA,CIC,Chico,Chico Municipal,P,N,19269,20881,-0.0772
350,WP,CA,RIV,Riverside,March ARB,GA,None,16970,25322,-0.3298
364,WP,CA,MOD,Modesto,Modesto City County-Harry Sham Field,P,N,14741,18683,-0.211
379,WP,CA,CEC,Crescent City,Jack McNamara Field,P,N,12547,14887,-0.1572
446,WP,CA,IYK,Inyokern,Inyokern,CS,None,7024,8711,-0.1937
456,WP,CA,VNY,Van Nuys,Van Nuys,GA,None,6058,1018,4.9509
470,WP,CA,IPL,Imperial,Imperial County,CS,None,5491,6136,-0.1051
484,WP,CA,MER,Atwater,Castle,CS,None,4790,0,0
505,WP,CA,NKX,San Diego,Miramar MCAS/Mitscher Field,GA,None,3770,1108,2.4025
508,WP,CA,MCE,Merced,Merced Regional//Macready Field,CS,None,3724,3181,0.1707
523,WP,CA,VIS,Visalia,Visalia Municipal,CS,None,3354,2980,0.1255
581,WP,CA,NJK,El Centro,El Centro NAF,GA,None,2284,250,8.136
604,WP,CA,SNS,Salinas,Salinas Municipal,GA,None,1800,58,30.0345
670,WP,CA,NZY,San Diego,North Island NAS /Halsey Field/,GA,None,969,620,0.5629
701,WP,CA,SUU,Fairfield,Travis AFB,GA,None,720,1814,-0.6031
713,WP,CA,NTD,Point Mugu,Point Mugu NAS,GA,None,638,1839,-0.6531
732,WP,CA,SMO,Santa Monica,Santa Monica Municipal,GA,None,540,100,4.4
773,WP,CA,NUQ,Mountain View,Moffett Federal Airfield,GA,None,377,110,2.4273
803,WP,CA,MHR,Sacramento,Sacramento Mather,GA,None,276,5,54.2
823,WP,CA,APC,Napa,Napa County,GA,None,238,69,2.4493
844,WP,CA,EDW,Edwards,Edwards AFB,GA,None,195,0,0
845,WP,CA,SLI,Los Alamitos,Los Alamitos AAF,GA,None,186,0,0
848,WP,CA,SDM,San Diego,Brown Field Municipal,GA,None,172,58,1.9655
896,WP,CA,UDD,Palm Springs,Bermuda Dunes,GA,None,103,4,24.75
903,WP,CA,TRM,Palm Springs,Jacqueline Cochran Regional,GA,None,99,62,0.5968
928,WP,CA,FCH,Fresno,Fresno Chandler Executive,GA,None,76,118,-0.3559
931,WP,CA,TRK,Truckee,Truckee-Tahoe,GA,None,75,0,0
947,WP,CA,CCR,Concord,Buchanan Field,GA,None,67,15,3.4667
967,WP,CA,MCC,Sacramento,McClellan Airfield,GA,None,55,12,3.5833
974,WP,CA,TOA,Torrance,Zamperini Field,GA,None,51,0,0
978,WP,CA,HWD,Hayward,Hayward Executive,GA,None,49,2,23.5
980,WP,CA,VBG,Lompoc,Vandenberg AFB,GA,None,49,58,-0.1552
990,WP,CA,LVK,Livermore,Livermore Municipal,GA,None,44,2,21
1013,WP,CA,SAC,Sacramento,Sacramento Executive,GA,None,35,10,2.5
1019,WP,CA,SEE,San Diego,Gillespie Field,GA,None,33,0,0
1027,WP,CA,CMA,Camarillo,Camarillo,GA,None,31,6,4.1667
1036,WP,CA,SBD,San Bernardino,San Bernardino International,GA,None,30,11,1.7273
1070,WP,CA,TVL,South Lake Tahoe,Lake Tahoe,GA,None,25,32,-0.2188
1127,WP,CA,OXR,Oxnard,Oxnard,GA,None,19,3,5.3333
1137,WP,CA,PRB,Paso Robles,Paso Robles Municipal,GA,None,18,8,1.25
1234,WP,CA,MHV,Mojave,Mojave,GA,None,10,0,0
1280,WP,CA,MAE,Madera,Madera Municipal,GA,None,8,0,0
1317,WP,CA,SIY,Montague,Siskiyou County,GA,None,7,0,0
1325,WP,CA,CNO,Chino,Chino,GA,None,6,13,-0.5385
1333,WP,CA,LHM,Lincoln,Lincoln Regional/Karl Harder Field,GA,None,6,0,0
1355,WP,CA,DAG,Daggett,Barstow-Daggett,GA,None,5,1,4
1361,WP,CA,F70,Riverside (County),French Valley,GA,None,5,0,0
1367,WP,CA,HHR,Hawthorne,Jack Northrop Field/Hawthorne Municipal,GA,None,5,1,4
1376,WP,CA,O81,Alturas,Tulelake Municipal,GA,None,5,14,-0.6429
1424,WP,CA,O02,Beckwourth,Nervino,GA,None,4,0,0
1430,WP,CA,RAL,Riverside,Riverside Municipal,GA,None,4,3,0.3333
1454,WP,CA,C80,Coalinga,New Coalinga Municipal,GA,None,3,0,0
1523,WP,CA,DWA,Davis,Yolo County,GA,None,2,0,0
1544,WP,CA,L17,Taft,Taft-Kern County,GA,None,2,0,0
1555,WP,CA,MYF,San Diego,Montgomery Field,GA,None,2,62,-0.9677
1556,WP,CA,O46,Weed,Weed,GA,None,2,0,0
1560,WP,CA,OVE,Oroville,Oroville Municipal,GA,None,2,3,-0.3333
1591,WP,CA,APV,Apple Valley,Apple Valley,GA,None,1,0,0
9999,WP,CA,PMD,Palmdale,Palmdale USAF Plant 42,GA,None,0,0,0
5,NM,CO,DEN,Denver,Denver International,P,L,25799841,25667499,0.0052
95,NM,CO,COS,Colorado Springs,City of Colorado Springs Municipal,P,S,836998,828516,0.0102
174,NM,CO,GJT,Grand Junction,Grand Junction Regional,P,N,217369,217988,-0.0028
177,NM,CO,ASE,Aspen,Aspen-Pitkin County/Sardy Field,P,N,214892,221256,-0.0288
187,NM,CO,DRO,Durango,Durango-La Plata County,P,N,186567,175649,0.0622
194,NM,CO,EGE,Eagle,Eagle County Regional,P,N,167914,189276,-0.1129
223,NM,CO,HDN,Hayden,Yampa Valley,P,N,99969,106534,-0.0616
241,NM,CO,MTJ,Montrose,Montrose Regional,P,N,75296,87228,-0.1368
298,NM,CO,FNL,Loveland,Fort Collins-Loveland Municipal,P,N,34817,44999,-0.2263
306,NM,CO,GUC,Gunnison,Gunnison-Crested Butte Regional,P,N,31181,36516,-0.1461
418,NM,CO,PUB,Pueblo,Pueblo Memorial,CS,None,9812,22470,-0.5633
437,NM,CO,TEX,Telluride,Telluride Regional,CS,None,7828,11017,-0.2895
440,NM,CO,CEZ,Cortez,Cortez Municipal,CS,None,7548,6989,0.08
448,NM,CO,ALS,Alamosa,San Luis Valley Regional/Bergman Field,CS,None,6959,7104,-0.0204
728,NM,CO,APA,Englewood,Centennial,GA,None,563,488,0.1537
786,NM,CO,BJC,Broomfield,Rocky Mountain Metropolitan,GA,None,330,144,1.2917
826,NM,CO,BKF,Aurora,Buckley AFB,GA,None,235,300,-0.2167
952,NM,CO,RIL,Rifle,Garfield County Regional,GA,None,65,33,0.9697
1115,NM,CO,PSO,Pagosa Springs,Stevens Field,GA,None,20,8,1.5
1390,NM,CO,1V6,Canon City,Fremont County,GA,None,4,11,-0.6364
1470,NM,CO,LMO,Longmont,Vance Brand,GA,None,3,0,0
1500,NM,CO,7V2,Paonia,North Fork Valley,GA,None,2,4,-0.5
1502,NM,CO,A50,Ellicott,Colorado Springs East,GA,None,2,0,0
55,NE,CT,BDL,Windsor Locks,Bradley International,P,M,2647610,2772315,-0.045
295,NE,CT,HVN,New Haven,Tweed-New Haven,P,N,36975,40074,-0.0773
825,NE,CT,BDR,Bridgeport,Igor I Sikorsky Memorial,GA,None,235,211,0.1137
886,NE,CT,GON,Groton New London,Groton-New London,GA,None,118,162,-0.2716
933,NE,CT,OXC,Oxford,Waterbury-Oxford,GA,None,74,150,-0.5067
1097,NE,CT,HFD,Hartford,Hartford-Brainard,GA,None,21,35,-0.4
1193,NE,CT,DXR,Danbury,Danbury Municipal,GA,None,13,874,-0.9851
1494,NE,CT,4B8,Plainville,Robertson Field,GA,None,2,17,-0.8824
1551,NE,CT,MMK,Meriden,Meriden Markham Municipal,GA,None,2,3,-0.3333
658,EA,DE,ILG,Wilmington,New Castle,GA,None,1064,642,0.6573
702,EA,DE,DOV,Dover,Dover AFB,GA,None,717,753,-0.0478
1300,EA,DE,GED,Georgetown,Sussex County,GA,None,7,19,-0.6316
12,SO,FL,MIA,Miami,Miami International,P,L,18987488,18342158,0.0352
13,SO,FL,MCO,Orlando,Orlando International,P,L,17159427,17250415,-0.0053
21,SO,FL,FLL,Fort Lauderdale,Fort Lauderdale/Hollywood International,P,L,11445103,11332466,0.0099
29,SO,FL,TPA,Tampa,Tampa International,P,L,8218487,8174194,0.0054
48,SO,FL,RSW,Fort Myers,Southwest Florida International,P,M,3634152,3748366,-0.0305
54,SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2796359,2877158,-0.0281
58,SO,FL,JAX,Jacksonville,Jacksonville International,P,M,2579023,2700514,-0.045
92,SO,FL,SFB,Sanford,Orlando Sanford International,P,S,873069,768938,0.1354
100,SO,FL,PNS,Pensacola,Pensacola Gulf Coast Regional,P,S,740852,750190,-0.0124
109,SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,637264,657157,-0.0303
123,SO,FL,PIE,Clearwater,St Petersburg-Clearwater International,P,S,436030,417223,0.0451
125,SO,FL,ECP,Panama City,Northwest Florida Beaches International,P,S,422750,417902,0.0116
135,SO,FL,VPS,Valparaiso,Eglin AFB,P,S,373542,434455,-0.1402
136,SO,FL,EYW,Key West,Key West International,P,S,370637,335603,0.1044
143,SO,FL,TLH,Tallahassee,Tallahassee Regional,P,N,331296,305686,0.0838
155,SO,FL,DAB,Daytona Beach,Daytona Beach International,P,N,290144,274166,0.0583
176,SO,FL,MLB,Melbourne,Melbourne International,P,N,215300,207829,0.0359
184,SO,FL,GNV,Gainesville,Gainesville Regional,P,N,190461,177282,0.0743
225,SO,FL,PGD,Punta Gorda,Punta Gorda,P,N,99897,147698,-0.3236
360,SO,FL,LAL,Lakeland,Lakeland Linder Regional,GA,None,15191,20282,-0.251
384,SO,FL,NIP,Jacksonville,Jacksonville NAS (Towers Field),GA,None,12106,13403,-0.0968
607,SO,FL,HRT,Mary Esther,Hurlburt Field,GA,None,1777,2659,-0.3317
668,SO,FL,OPF,Miami,Opa-Locka Executive,GA,None,974,69,13.1159
694,SO,FL,COF,Cocoa Beach,Patrick AFB,GA,None,753,889,-0.153
706,SO,FL,APF,Naples,Naples Municipal,GA,None,687,239,1.8745
709,SO,FL,MCF,Tampa,MacDill AFB,GA,None,670,873,-0.2325
716,SO,FL,PAM,Panama City,Tyndall AFB,GA,None,614,293,1.0956
724,SO,FL,NQX,Key West,Key West NAS /Boca Chica Field/,GA,None,593,553,0.0723
745,SO,FL,BCT,Boca Raton,Boca Raton,GA,None,480,171,1.807
761,SO,FL,SUA,Stuart,Witham Field,GA,None,426,72,4.9167
793,SO,FL,FXE,Fort Lauderdale,Fort Lauderdale Executive,GA,None,311,94,2.3085
805,SO,FL,OCF,Ocala,Ocala International-Jim Taylor Field,GA,None,270,365,-0.2603
846,SO,FL,ORL,Orlando,Executive,GA,None,180,1384,-0.8699
853,SO,FL,NPA,Pensacola,Pensacola NAS/Forrest Sherman Field/,GA,None,163,182,-0.1044
860,SO,FL,VRB,Vero Beach,Vero Beach Municipal,GA,None,142,49,1.898
868,SO,FL,TMB,Miami,Kendall-Tamiami Executive,GA,None,128,72,0.7778
878,SO,FL,ISM,Kissimmee,Kissimmee Gateway,GA,None,125,120,0.0417
885,SO,FL,DTS,Destin,Destin-Fort Walton Beach,GA,None,119,28,3.25
909,SO,FL,SGJ,Saint Augustine,Northeast Florida Regional,GA,None,95,10,8.5
941,SO,FL,EGI,Valparaiso,"Duke Field,(Eglin AF Aux Nr 3)",GA,None,69,0,0
972,SO,FL,FMY,Fort Myers,Page Field,GA,None,52,34,0.5294
985,SO,FL,NRB,Mayport,Mayport NS (Adm David L. McDonald Field),GA,None,46,161,-0.7143
1007,SO,FL,BOW,Bartow,Bartow Municipal,GA,None,38,1,37
1012,SO,FL,MKY,Marco Island,Marco Island,GA,None,36,0,0
1035,SO,FL,MTH,Marathon,The Florida Keys Marathon,GA,None,30,6,4
1060,SO,FL,07FA,Key Largo,Ocean Reef Club,GA,None,25,11,1.2727
1067,SO,FL,EVB,New Smyrna Beach,New Smyrna Beach Municipal,GA,None,25,0,0
1071,SO,FL,VNC,Venice,Venice Municipal,GA,None,25,13,0.9231
1156,SO,FL,FPR,Fort Pierce,St Lucie County International,GA,None,16,0,0
1195,SO,FL,GIF,Winter Haven,Winter Haven's Gilbert,GA,None,13,0,0
1216,SO,FL,OBE,Okeechobee,Okeechobee County,GA,None,11,0,0
1229,SO,FL,FHB,Fernandina Beach,Fernandina Beach Municipal,GA,None,10,1,9
1255,SO,FL,F45,West Palm Beach,North Palm Beach County General Aviation,GA,None,9,0,0
1369,SO,FL,LEE,Leesburg,Leesburg International,GA,None,5,0,0
1403,SO,FL,AVO,Avon Park,Avon Park Executive,GA,None,4,0,0
1409,SO,FL,CRG,Jacksonville,Jacksonville Executive at Craig,GA,None,4,0,0
1436,SO,FL,TIX,Titusville,Space Coast Regional,GA,None,4,15,-0.7333
1455,SO,FL,CEW,Crestview,Bob Sikes,GA,None,3,1,2
1471,SO,FL,LNA,West Palm Beach,Palm Beach County Park,GA,None,3,2,0.5
1489,SO,FL,2IS,Clewiston,Airglades,GA,None,2,0,0
1512,SO,FL,BKV,Brooksville,Hernando County,GA,None,2,0,0
1570,SO,FL,SEF,Sebring,Sebring Regional,GA,None,2,4,-0.5
1631,SO,FL,XFL,Bunnell,Flagler County,GA,None,1,1,0
1,SO,GA,ATL,Atlanta,Hartsfield - Jackson Atlanta International,P,L,45798928,44414121,0.0312
98,SO,GA,SAV,Savannah,Savannah/Hilton Head International,P,S,789663,785251,0.0056
163,SO,GA,AGS,Augusta,Augusta Regional at Bush Field,P,N,271740,267631,0.0154
243,SO,GA,CSG,Columbus,Columbus,P,N,74336,78718,-0.0557
294,SO,GA,VLD,Valdosta,Valdosta Regional,P,N,37030,38066,-0.0272
300,SO,GA,ABY,Albany,Southwest Georgia Regional,P,N,33494,33627,-0.004
305,SO,GA,BQK,Brunswick,Brunswick Golden Isles,P,N,31284,31655,-0.0117
348,SO,GA,SVN,Savannah,Hunter AAF,GA,None,17085,2747,5.2195
427,SO,GA,LSF,Fort Benning (U.S. Army),Lawson AAF (Fort Benning),GA,None,8527,8999,-0.0525
597,SO,GA,AHN,Athens,Athens/Ben Epps,GA,None,1941,1655,0.1728
660,SO,GA,WRB,Warner Robins,Robins AFB,GA,None,1049,1088,-0.0358
684,SO,GA,MCN,Macon,Middle Georgia Regional,GA,None,843,917,-0.0807
737,SO,GA,VAD,Valdosta,Moody AFB,GA,None,514,642,-0.1994
763,SO,GA,PDK,Atlanta,Dekalb-Peachtree,GA,None,422,320,0.3188
818,SO,GA,MGE,Marietta,Dobbins Air Reserve Base,GA,None,244,0,0
890,SO,GA,RYY,Marietta,Cobb County-McCollum Field,GA,None,111,28,2.9643
895,SO,GA,SSI,Brunswick,Malcolm McKinnon,GA,None,103,42,1.4524
929,SO,GA,FTY,Atlanta,Fulton County Airport-Brown Field,GA,None,75,1257,-0.9403
1095,SO,GA,3J7,Greensboro,Greene County Regional,GA,None,21,0,0
1104,SO,GA,TVI,Thomasville,Thomasville Regional,GA,None,21,4,4.25
1141,SO,GA,VPC,Cartersville,Cartersville,GA,None,18,1,17
1183,SO,GA,MGR,Moultrie,Moultrie Municipal,GA,None,14,12,0.1667
1225,SO,GA,DBN,Dublin,W H 'Bud' Barron,GA,None,10,0,0
1231,SO,GA,HQU,Thomson,Thomson-McDuffie County,GA,None,10,0,0
1244,SO,GA,TBR,Statesboro,Statesboro-Bulloch County,GA,None,10,0,0
1275,SO,GA,DNN,Dalton,Dalton Municipal,GA,None,8,3,1.6667
1293,SO,GA,4J6,Saint Marys,St Marys,GA,None,7,0,0
1332,SO,GA,JES,Jesup,Jesup-Wayne County,GA,None,6,0,0
1357,SO,GA,DNL,Augusta,Daniel Field,GA,None,5,0,0
1358,SO,GA,DQH,Douglas,Douglas Municipal,GA,None,5,0,0
1377,SO,GA,OPN,Thomaston,Thomaston-Upson County,GA,None,5,0,0
1410,SO,GA,CXU,Camilla,Camilla-Mitchell County,GA,None,4,0,0
1465,SO,GA,GVL,Gainesville,Lee Gilmer Memorial,GA,None,3,5,-0.4
1511,SO,GA,BGE,Bainbridge,Decatur County Industrial Air Park,GA,None,2,0,0
1564,SO,GA,PXE,Perry,Perry-Houston County,GA,None,2,0,0
1589,SO,GA,AJR,Cornelia,Habersham County,GA,None,1,0,0
1599,SO,GA,CVC,Covington,Covington Municipal,GA,None,1,0,0
71,WP,GU,GUM,Tamuning,Guam International,P,S,1477926,1369586,0.0791
616,WP,GU,UAM,"Andersen,Mariana Island",Andersen AFB,GA,None,1666,2166,-0.2308
27,WP,HI,HNL,Honolulu,Honolulu International,P,L,9225848,8689699,0.0617
53,WP,HI,OGG,Kahului,Kahului,P,M,2861278,2683933,0.0661
75,WP,HI,KOA,Kailua Kona,Kona International at Keahole,P,S,1367091,1295389,0.0554
77,WP,HI,LIH,Lihue,Lihue,P,S,1308549,1203525,0.0873
107,WP,HI,ITO,Hilo,Hilo International,P,S,641904,605251,0.0606
245,WP,HI,MKK,Kaunakakai,Molokai,P,N,72421,82136,-0.1183
276,WP,HI,LNY,Lanai City,Lanai,P,N,45692,43596,0.0481
279,WP,HI,JHM,Lahaina,Kapalua,GA,None,44568,43898,0.0153
529,WP,HI,LUP,Kalaupapa,Kalaupapa,CS,None,3186,520,5.1269
536,WP,HI,NGF,Kaneohe,Kaneohe Bay MCAS (Marion E. Carl Field),GA,None,3045,541,4.6285
839,WP,HI,HNM,Hana,Hana,GA,None,209,157,0.3312
1373,WP,HI,MUE,Kamuela,Waimea-Kohala,GA,None,5,26,-0.8077
86,CE,IA,DSM,Des Moines,Des Moines International,P,S,1018188,932828,0.0915
117,CE,IA,CID,Cedar Rapids,The Eastern Iowa,P,S,491806,431874,0.1388
303,CE,IA,DBQ,Dubuque,Dubuque Regional,P,N,32389,36148,-0.104
316,CE,IA,SUX,Sioux City,Sioux Gateway/Col. Bud Day Field,P,N,27168,28137,-0.0344
338,CE,IA,ALO,Waterloo,Waterloo Regional,P,N,19522,22297,-0.1245
436,CE,IA,BRL,Burlington,Southeast Iowa Regional,CS,None,7887,7020,0.1235
457,CE,IA,MCW,Mason City,Mason City Municipal,CS,None,6029,11594,-0.48
466,CE,IA,FOD,Fort Dodge,Fort Dodge Regional,CS,None,5625,10866,-0.4823
667,CE,IA,CBF,Council Bluffs,Council Bluffs Municipal,GA,None,982,0,0
802,CE,IA,AMW,Ames,Ames Municipal,GA,None,277,275,0.0073
958,CE,IA,IOW,Iowa City,Iowa City Municipal,GA,None,61,5,11.2
1004,CE,IA,EOK,Keokuk,Keokuk Municipal,GA,None,39,33,0.1818
1010,CE,IA,MPZ,Mount Pleasant,Mount Pleasant Municipal,GA,None,37,9,3.1111
1022,CE,IA,FSW,Fort Madison,Fort Madison Municipal,GA,None,32,26,0.2308
1242,CE,IA,SHL,Sheldon,Sheldon Municipal,GA,None,10,0,0
1296,CE,IA,AWG,Washington,Washington Municipal,GA,None,7,11,-0.3636
1299,CE,IA,FFL,Fairfield,Fairfield Municipal,GA,None,7,0,0
1338,CE,IA,RDK,Red Oak,Red Oak Municipal,GA,None,6,6,0
1356,CE,IA,DEH,Decorah,Decorah Municipal,GA,None,5,0,0
1359,CE,IA,DVN,Davenport,Davenport Municipal,GA,None,5,5,0
1374,CE,IA,MUT,Muscatine,Muscatine Municipal,GA,None,5,3,0.6667
1382,CE,IA,SDA,Shenandoah,Shenandoah Municipal,GA,None,5,0,0
1419,CE,IA,IA23,Guttenberg,GAA Private,GA,None,4,3,0.3333
1420,CE,IA,IKV,Ankeny,Ankeny Regional,GA,None,4,10,-0.6
1452,CE,IA,C25,Waverly,Waverly Municipal,GA,None,3,19,-0.8421
1453,CE,IA,C27,Manchester,Manchester Municipal,GA,None,3,4,-0.25
1478,CE,IA,SPW,Spencer,Spencer Municipal,GA,None,3,1,2
1519,CE,IA,CSQ,Creston,Creston Municipal,GA,None,2,9,-0.7778
1559,CE,IA,ORC,Orange City,Orange City Municipal,GA,None,2,0,0
1571,CE,IA,SLB,Storm Lake,Storm Lake Municipal,GA,None,2,1,1
1606,CE,IA,FXY,Forest City,Forest City Municipal,GA,None,1,0,0
78,NM,ID,BOI,Boise,Boise Air Terminal/Gowen Field,P,S,1307505,1395554,-0.0631
196,NM,ID,IDA,Idaho Falls,Idaho Falls Regional,P,N,160456,149315,0.0746
254,NM,ID,LWS,Lewiston,Lewiston-Nez Perce County,P,N,62197,62845,-0.0103
274,NM,ID,SUN,Hailey,Friedman Memorial,P,N,47734,50885,-0.0619
318,NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,26059,38533,-0.3237
331,NM,ID,PIH,Arbon Valley,Pocatello Regional,P,N,22214,21566,0.03
687,NM,ID,MUO,Mountain Home,Mountain Home AFB,GA,None,819,1043,-0.2148
877,NM,ID,COE,Hayden Lake,Coeur D'Alene - Pappy Boyington Field,GA,None,125,48,1.6042
882,NM,ID,65S,Bonners Ferry,Boundary County,GA,None,123,87,0.4138
1053,NM,ID,GIC,Grangeville,Idaho County,GA,None,26,3,7.6667
1103,NM,ID,MYL,McCall,McCall Municipal,GA,None,21,29,-0.2759
1109,NM,ID,ID65,Coeur d'Alene,Pisch's Place,GA,None,20,0,0
1117,NM,ID,SZT,Sandpoint,Sandpoint,GA,None,20,15,0.3333
1213,NM,ID,EUL,Caldwell,Caldwell Industrial,GA,None,11,8,0.375
1226,NM,ID,DIJ,Driggs,Driggs-Reed Memorial,GA,None,10,14,-0.2857
1285,NM,ID,RXE,Rexburg,Rexburg-Madison County,GA,None,8,7,0.1429
1323,NM,ID,BYI,Burley,Burley Municipal,GA,None,6,7,-0.1429
1339,NM,ID,S72,Saint Maries,St Maries Municipal,GA,None,6,20,-0.7
1389,NM,ID,1U7,Paris,Bear Lake County,GA,None,4,0,0
1481,NM,ID,U01,American Falls,American Falls,GA,None,3,0,0
1487,NM,ID,1S6,Priest River,Priest River Municipal,GA,None,2,0,0
1623,NM,ID,S83,Kellogg,Shoshone County,GA,None,1,0,0
1627,NM,ID,U02,Blackfoot,McCarley Field,GA,None,1,3,-0.6667
2,GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,32171795,31892301,0.0088
26,GL,IL,MDW,Chicago,Chicago Midway International,P,L,9436387,9134576,0.033
130,GL,IL,MLI,Moline,Quad City International,P,S,396460,412470,-0.0388
156,GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,286507,249898,0.1465
166,GL,IL,BMI,Bloomington-Normal Airport,Central IL Regional Airport at Bloomington-Normal,P,N,240181,284852,-0.1568
215,GL,IL,RFD,Rockford,Chicago/Rockford International,P,N,106412,102559,0.0376
232,GL,IL,CMI,Savoy,University of Illinois-Willard,P,N,86408,83731,0.032
250,GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,65756,71862,-0.085
394,GL,IL,MWA,Marion,Williamson County Regional,P,N,11411,10558,0.0808
410,GL,IL,UIN,Quincy,Quincy Regional-Baldwin Field,P,N,10165,9083,0.1191
438,GL,IL,DEC,Decatur,Decatur,CS,None,7753,7808,-0.007
